# Rime user dictionary
#@/db_name	luna_pinyin_simp.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	5015
#@/user_id	745a313e-3b80-4f42-9e1d-fa237096293f
a 	啊	c=9 d=1.71725 t=5015
long 	龍	c=0 d=0.0869358 t=5015
lu 	錄	c=0 d=0.0139457 t=5015
lu deng 	路燈	c=0 d=0.00735345 t=5015
lu jing 	路徑	c=12 d=3.21723 t=5015
lu jing hou zhui 	路徑後綴	c=1 d=0.313486 t=5015
lu ping ruan jian 	錄屏軟件	c=1 d=0.140156 t=5015
lu ru 	錄入	c=0 d=0.00880368 t=5015
lu you qi 	路由器	c=1 d=0.937067 t=5015
luan ma 	亂碼	c=1 d=0.366652 t=5015
lun tan 	論壇	c=1 d=0.0186856 t=5015
lun wen 	論文	c=1 d=0.0593087 t=5015
luo ji 	邏輯	c=0 d=0.0613024 t=5015
luo ji ming cheng 	邏輯名稱	c=1 d=0.308819 t=5015
luo lan 	洛蘭	c=0 d=0.0244143 t=5015
lv liang 	呂梁	c=1 d=0.00680566 t=5015
ma 	嗎	c=2 d=0.19713 t=5015
ma 	碼	c=1 d=0.0814647 t=5015
ma 	馬	c=2 d=0.353693 t=5015
mai 	賣	c=1 d=0.19593 t=5015
mai gui shu 	買鬼書	c=1 d=0.831104 t=5015
man chuan 	滿船	c=0 d=0.0018043 t=5015
man chuan qing meng ya xing he 	滿船清夢壓星河	c=1 d=0.0181334 t=5015
man wang da ye 	蠻王打野	c=1 d=0.0106202 t=5015
mao 	帽	c=0 d=0.0860708 t=5015
mao 	貓	c=0 d=0.00116203 t=5015
mei 	沒	c=1 d=0.399091 t=5015
mei ci 	每次	c=2 d=0.0874887 t=5015
mei ci dou yao xie 	每次都要寫	c=1 d=0.588605 t=5015
mei ci shi yong shi wu 	每次使用事物	c=1 d=0.0086517 t=5015
mei ci zhi xing 	每次執行	c=1 d=0.0302249 t=5015
mei ci zhi xing shi 	每次執行是	c=1 d=0.0291588 t=5015
mei deng lu 	沒登錄	c=4 d=2.6056 t=5015
mei ge 	每個	c=3 d=1.18297 t=5015
mei ge chuang kou bu tong 	每個窗口不同	c=1 d=0.970446 t=5015
mei ge ren 	每個人	c=1 d=0.00625109 t=5015
mei ge xian cheng 	每個線程	c=1 d=0.044601 t=5015
mei guan xi 	沒關係	c=1 d=0.0209629 t=5015
mei jie 	沒接	c=0 d=0.012307 t=5015
mei jie dao shi wu 	沒接到事物	c=1 d=0.123687 t=5015
mei nian 	每年	c=1 d=0.0166557 t=5015
mei qu deng lu ye mian 	沒取登錄頁面	c=1 d=0.0742736 t=5015
mei she zhi 	沒設置	c=3 d=1.42026 t=5015
mei she zhi zi dong deng lu 	沒設置自動登錄	c=1 d=0.628135 t=5015
mei tiao 	每條	c=0 d=0.013332 t=5015
mei tiao shu ju 	每條數據	c=1 d=0.162956 t=5015
mei ye 	每頁	c=0 d=0.0904837 t=5015
mei ye xian shi duo shao ge 	每頁顯示多少個	c=1 d=0.909373 t=5015
mei yi ge 	每一個	c=0 d=0.0941765 t=5015
mei yi ge gong neng 	每一個功能	c=1 d=0.946485 t=5015
mei yi ge zi lei 	每一個子類	c=1 d=0.0110536 t=5015
mei yong 	沒用	c=0 d=0.0207008 t=5015
mei you 	沒有	c=4 d=0.813251 t=5015
mei you diao yong 	沒有調用	c=1 d=0.154896 t=5015
mei you mi ma 	沒有密碼	c=1 d=0.0724398 t=5015
mei you quan xian 	沒有權限	c=1 d=0.0569831 t=5015
mei you ren he 	沒有任何	c=0 d=0.0193013 t=5015
mei you ren he quan xian 	沒有任何權限	c=1 d=0.19398 t=5015
mei you shi xian 	沒有實現	c=1 d=0.445696 t=5015
mei you shi xian jie kou 	沒有實現接口	c=1 d=0.494109 t=5015
mei you tong guo 	沒有通過	c=1 d=0.774916 t=5015
mei you ying xiang 	沒有影響	c=1 d=0.585669 t=5015
mei you zhu jian 	沒有主鍵	c=1 d=0.0322254 t=5015
mei yue 	每月	c=1 d=0.0184074 t=5015
mei zhang 	每張	c=0 d=0.000612731 t=5015
mei zhang shen fen zheng 	每張身份證	c=1 d=0.00615802 t=5015
meng 	夢	c=0 d=0.0882497 t=5015
mi fen 	米粉	c=2 d=0.0309556 t=5015
mi fen ka 	米粉卡	c=2 d=0.0364477 t=5015
mi ma 	密碼	c=17 d=2.96689 t=5015
mi ma bu neng wei kong 	密碼不能爲空	c=1 d=0.100761 t=5015
mi ma bu yi zhi 	密碼不一致	c=1 d=0.0742736 t=5015
mian 	麪	c=1 d=0.722527 t=5015
mian shi 	面試	c=1 d=0.50409 t=5015
mian xiang 	面向	c=1 d=0.0623495 t=5015
mian xiang dui xiang 	面向對象	c=0 d=0.00401553 t=5015
miao shu 	描述	c=4 d=1.23649 t=5015
ming 	名	c=11 d=1.50456 t=5015
ming 	茗	c=0 d=0.0079659 t=5015
ming cheng 	名稱	c=1 d=0.0724398 t=5015
ming cheng kong jian 	名稱空間	c=2 d=0.584025 t=5015
ming ci 	名詞	c=0 d=0.038868 t=5015
ming ming 	命名	c=1 d=0.71177 t=5015
ming ming 	明明	c=0 d=0.0704688 t=5015
ming ming can shu 	命名參數	c=1 d=0.0167392 t=5015
ming ming kong jian 	明明空間	c=1 d=0.70822 t=5015
ming zi 	名字	c=5 d=1.26937 t=5015
mo ban 	模板	c=3 d=0.665174 t=5015
mo ban gong ju lei 	模板工具類	c=1 d=0.0720785 t=5015
mo ban ku 	模板庫	c=1 d=0.650509 t=5015
mo hu 	模糊	c=0 d=0.00160027 t=5015
mo hu cha xun 	模糊查詢	c=2 d=0.0420739 t=5015
mo kuai 	模塊	c=6 d=0.560403 t=5015
mo ni 	模擬	c=0 d=0.0037068 t=5015
mo ni shu ju 	模擬數據	c=2 d=0.202552 t=5015
mo ren 	默認	c=13 d=1.14324 t=5015
mo ren jia zai 	默認加載	c=2 d=0.701173 t=5015
mo ren xuan zhong 	默認選中	c=1 d=0.486752 t=5015
mo ren zhi 	默認值	c=2 d=0.743603 t=5015
mo ren zhuan fa 	默認轉發	c=1 d=0.814647 t=5015
mo shi 	模式	c=2 d=0.572521 t=5015
mo xing 	模型	c=2 d=0.621388 t=5015
mo xing qu dong 	模型驅動	c=1 d=0.349938 t=5015
mou ge 	某個	c=1 d=0.865022 t=5015
mou ge jie kou 	某個接口	c=1 d=0.392586 t=5015
mu biao 	目標	c=1 d=0.420424 t=5015
mu biao biao 	目標表	c=1 d=0.0294518 t=5015
mu biao dui xiang 	目標對象	c=19 d=6.35696 t=5015
mu biao lu jing 	目標路徑	c=2 d=1.00888 t=5015
mu biao wen jian 	目標文件	c=2 d=1.9361 t=5015
mu di 	目的	c=1 d=0.955997 t=5015
mu ji 	母雞	c=1 d=0.211189 t=5015
mu lu 	目錄	c=3 d=1.42481 t=5015
mu lu xia 	目錄下	c=0 d=0.0748264 t=5015
na 	那	c=1 d=0.137381 t=5015
na dao 	拿到	c=3 d=1.22273 t=5015
na ge 	哪個	c=2 d=1.85447 t=5015
na ge 	那個	c=0 d=0.0138069 t=5015
na ge gong neng 	那個功能	c=1 d=0.138761 t=5015
na ge lei 	哪個類	c=1 d=0.752014 t=5015
na ge tu biao 	哪個圖標	c=1 d=0.136695 t=5015
na hao 	那好	c=1 d=0.149569 t=5015
na xie 	哪些	c=0 d=0.0987325 t=5015
na xie dui xiang 	哪些對象	c=1 d=0.00562801 t=5015
na zu 	哪組	c=1 d=0.995012 t=5015
nan 	男	c=21 d=1.96236 t=5015
nan qiao qu 	南譙區	c=1 d=0.600496 t=5015
nan shi 	男士	c=0 d=0.0392586 t=5015
nan shi shang yi 	男士上衣	c=1 d=0.394554 t=5015
nan shou 	難受	c=0 d=0.0980199 t=5015
nan zhuang 	男裝	c=1 d=0.392586 t=5015
ne 	呢	c=0 d=0.0951229 t=5015
nei 	內	c=1 d=0.0513033 t=5015
nei cun 	內存	c=0 d=0.0767206 t=5015
nei lian jie 	內連接	c=2 d=0.0437195 t=5015
nei rong 	內容	c=1 d=1.06596 t=5015
neng 	能	c=0 d=0.0209088 t=5015
neng fou 	能否	c=0 d=0.0191092 t=5015
neng fou sheng ren gong zuo 	能否勝任工作	c=1 d=0.19205 t=5015
neng jia ban 	能加班	c=1 d=0.210136 t=5015
neng wan 	能玩	c=0 d=0.0060205 t=5015
neng yong 	能用	c=0 d=0.0126186 t=5015
ni 	你	c=1 d=0.0892012 t=5015
ni 	逆	c=0 d=0.0748264 t=5015
ni ba zhe xie 	你把這些	c=1 d=0.121846 t=5015
ni cang tian 	逆蒼天	c=1 d=0.752014 t=5015
ni duo jiu mei 	你多久沒	c=1 d=0.0611149 t=5015
ni hai 	你還	c=0 d=0.0951229 t=5015
ni hai wan ma 	你還玩嗎	c=1 d=0.763379 t=5015
ni hai wan ne 	你還玩呢	c=1 d=0.955997 t=5015
ni hao 	你好	c=1 d=0.196912 t=5015
ni la wo 	你拉我	c=1 d=0.117068 t=5015
ni lian bu hao 	你臉不好	c=1 d=0.0710054 t=5015
ni xian huan wang 	你先換網	c=1 d=0.400517 t=5015
ni xiang 	逆向	c=0 d=0.0506617 t=5015
ni xiang sheng cheng 	逆向生成	c=1 d=0.589408 t=5015
ni yao 	你要	c=0 d=0.0250324 t=5015
ni yao ling yang de chong wu lei xing 	你要領養的寵物類型	c=1 d=0.251579 t=5015
nian 	唸	c=0 d=0.0666977 t=5015
nian 	年	c=2 d=1.17472 t=5015
nian ling 	年齡	c=6 d=0.497004 t=5015
nian qu qu 	唸去去	c=1 d=0.67032 t=5015
nin 	您	c=1 d=0.25284 t=5015
nin hao 	您好	c=1 d=0.0403566 t=5015
niu bi 	牛屄	c=1 d=0.247833 t=5015
niu bi 	牛逼	c=1 d=0.246597 t=5015
nu li 	努力	c=0 d=0.011475 t=5015
nu li hui shuo huang 	努力會說謊	c=2 d=0.231809 t=5015
nv 	女	c=10 d=1.54965 t=5015
nv qiang 	女槍	c=1 d=0.0190631 t=5015
nv zhuang 	女裝	c=0 d=0.0108067 t=5015
o 	哦	c=3 d=0.146365 t=5015
ou he 	耦合	c=1 d=0.362402 t=5015
ou he du 	耦合度	c=1 d=0.551563 t=5015
ou he du 	耦合讀	c=1 d=0.548812 t=5015
pan duan 	判斷	c=5 d=1.62793 t=5015
pan duan deng lu 	判斷登錄	c=1 d=0.463013 t=5015
pan duan yan zheng ma shi fou zheng que 	判斷驗證碼是否正確	c=2 d=0.0967773 t=5015
pei zhi 	配置	c=44 d=3.84004 t=5015
pei zhi jian dan 	配置簡單	c=1 d=0.640824 t=5015
pei zhi jie kou 	配置接口	c=1 d=0.229925 t=5015
pei zhi lan jie qi 	配置攔截器	c=1 d=0.0675424 t=5015
pei zhi le 	配置了	c=1 d=0.373896 t=5015
pei zhi lian jie shu ju ku de xin xi 	配置連接數據庫的信息	c=1 d=0.0214936 t=5015
pei zhi qie ru dian biao da shi 	配置切入點表達式	c=1 d=0.99005 t=5015
pei zhi shi tu luo ji ming 	配置視圖邏輯名	c=1 d=0.307279 t=5015
pei zhi shi wu guan li 	配置事務管理	c=2 d=0.946485 t=5015
pei zhi shi wu guan li qi 	配置事物管理器	c=1 d=0.951229 t=5015
pei zhi shu ju ku biao 	配置數據庫表	c=1 d=0.878095 t=5015
pei zhi shu ju yuan dui xiang 	配置數據源對象	c=1 d=0.839457 t=5015
pei zhi wen jian 	配置文件	c=8 d=1.11255 t=5015
pei zhi wen jian lian jie 	配置文件連接	c=1 d=0.0953692 t=5015
pei zhi wen jian shang chuan 	配置文件上傳	c=1 d=0.782705 t=5015
pei zhi wen jian shi xian 	配置文件實現	c=1 d=0.158025 t=5015
pei zhi wen jian zhong 	配置文件中	c=1 d=0.028297 t=5015
pei zhi xin xi 	配置信息	c=2 d=0.244489 t=5015
pei zhi yi dui duo de guan xi 	配置一對多的關係	c=1 d=0.191092 t=5015
pei zhi ying she qi 	配置映射器	c=1 d=0.346456 t=5015
pei zhi yong hu ming 	配置用戶名	c=1 d=0.0225956 t=5015
pi pei 	匹配	c=1 d=0.0776922 t=5015
pian yi 	偏移	c=0 d=0.0900325 t=5015
pian yi liang 	偏移量	c=4 d=0.904837 t=5015
ping 	屏	c=0 d=0.0499074 t=5015
ping 	平	c=2 d=0.547803 t=5015
ping guo 	蘋果	c=2 d=0.823369 t=5015
ping lun 	評論	c=0 d=0.00155297 t=5015
ping lun da bao zha 	評論大爆炸	c=1 d=0.0156076 t=5015
ping shen 	評審	c=0 d=0.0286505 t=5015
ping tai 	平臺	c=0 d=0.0847894 t=5015
po hu 	破乎	c=1 d=0.210136 t=5015
po jie 	破解	c=0 d=0.01764 t=5015
po jie ban 	破解版	c=1 d=0.358796 t=5015
po jie ruan jian 	破解軟件	c=1 d=0.177284 t=5015
po luo 	魄羅	c=1 d=0.265803 t=5015
pu tong 	普通	c=1 d=0.0706512 t=5015
pu tong yong hu 	普通用戶	c=1 d=0.0629761 t=5015
qi 	七	c=0 d=0.200982 t=5015
qi 	器	c=0 d=0.0786628 t=5015
qi 	起	c=2 d=0.287031 t=5015
qi che 	汽車	c=0 d=0.000729913 t=5015
qi che he che lun 	汽車和車輪	c=1 d=0.00733572 t=5015
qi di 	啓迪	c=1 d=0.0880368 t=5015
qi dian 	起點	c=4 d=0.0306967 t=5015
qi ding shen xian 	氣定神閒	c=1 d=0.878095 t=5015
qi dong 	啓動	c=2 d=0.873716 t=5015
qi dong shi 	啓動時	c=2 d=0.220392 t=5015
qi ta 	其他	c=3 d=0.202375 t=5015
qi ta ye mian 	其他頁面	c=1 d=0.67368 t=5015
qi wang ye hu ye 	其亡也忽也	c=1 d=0.119433 t=5015
qi xing 	七星	c=0 d=0.00158434 t=5015
qi xing ye bo ye 	其興也勃也	c=1 d=0.118837 t=5015
qi xing zou zhu 	七星走珠	c=1 d=0.0159229 t=5015
qi ye 	企業	c=1 d=0.189191 t=5015
qi yong 	啓用	c=1 d=1.38187e-11 t=5015
qi yuan 	奇緣	c=0 d=0.0715338 t=5015
qi yuan 	起源	c=1 d=0.0154523 t=5015
qi zhu ru dao kong zhi qi 	器注入到控制器	c=1 d=0.101774 t=5015
qi zuo yong 	起作用	c=0 d=0.0489192 t=5015
qian 	前	c=2 d=0.38868 t=5015
qian duan 	前端	c=1 d=0.662567 t=5015
qian duan ye mian 	前端頁面	c=1 d=0.532592 t=5015
qian fang 	前方	c=0 d=0.0496585 t=5015
qian tai 	前臺	c=2 d=0.883536 t=5015
qian tai yan zheng 	前臺驗證	c=1 d=0.618783 t=5015
qian zhi 	前置	c=0 d=0.0048362 t=5015
qian zhi fang fa 	前置方法	c=1 d=0.0261214 t=5015
qian zhi tong zhi 	前置通知	c=1 d=0.0224829 t=5015
qian zhui 	前綴	c=1 d=0.343428 t=5015
qian zhui hou zhui 	前綴後綴	c=1 d=0.316637 t=5015
qie 	且	c=5 d=0.870755 t=5015
qie mian 	切面	c=2 d=0.201418 t=5015
qie mian bian cheng 	切面編程	c=2 d=0.578363 t=5015
qie mian bian cheng 	切面變成	c=1 d=0.062662 t=5015
qie mian lei 	切面類	c=6 d=1.59775 t=5015
qie mian lei quan lu jing 	切面類全路徑	c=1 d=0.0235177 t=5015
qie mian zhong 	切面中	c=1 d=0.479505 t=5015
qie ru 	切入	c=1 d=0.889656 t=5015
qie ru dian 	切入點	c=1 d=0.174468 t=5015
qie ru dian biao da shi 	切入點表達式	c=5 d=1.59448 t=5015
qie ru lei 	切入類	c=1 d=0.0216013 t=5015
qin 	親	c=3 d=0.220633 t=5015
qin ru 	侵入	c=1 d=0.055933 t=5015
qing 	清	c=0 d=0.0018043 t=5015
qing 	請	c=0 d=0.0824049 t=5015
qing chong shi 	請重試	c=9 d=0.786628 t=5015
qing deng lu 	請登錄	c=1 d=0.960789 t=5015
qing gei nin 	請給您	c=1 d=0.254107 t=5015
qing he 	清河	c=0 d=0.066365 t=5015
qing kao 	清考	c=1 d=0.0893673 t=5015
qing kuang xia 	情況下	c=1 d=0.0146986 t=5015
qing qiu 	請求	c=4 d=0.90392 t=5015
qing qiu de lu jing 	請求的路徑	c=1 d=0.235746 t=5015
qing qiu dui xiang 	請求對象	c=1 d=0.491644 t=5015
qing qiu shu ju 	請求數據	c=1 d=0.0480747 t=5015
qing shu ru 	請輸入	c=4 d=1.10372 t=5015
qing shu ru mi ma 	請輸入密碼	c=1 d=0.264477 t=5015
qing shu ru nian ling 	請輸入年齡	c=1 d=0.268474 t=5015
qing shu ru yong hu ming 	請輸入用戶名	c=1 d=0.263158 t=5015
qing shu ru zheng que de 	請輸入正確的	c=1 d=0.19398 t=5015
qing wei 	請爲	c=1 d=0.121846 t=5015
qu 	去	c=16 d=3.40012 t=5015
qu 	取	c=6 d=2.6006 t=5015
qu bie 	區別	c=2 d=0.389422 t=5015
qu chong 	去重	c=1 d=0.440432 t=5015
qu chu lai 	取出來	c=0 d=0.0351692 t=5015
qu deng lu 	去登錄	c=2 d=0.986198 t=5015
qu deng lu ye mian 	取登錄頁面	c=2 d=0.693548 t=5015
qu dong 	驅動	c=1 d=0.045412 t=5015
qu dong bao 	驅動包	c=2 d=0.767704 t=5015
qu fen 	區分	c=0 d=0.00109436 t=5015
qu fen shu ju ku zhong 	區分數據庫中	c=1 d=0.0109985 t=5015
qu kuai 	區塊	c=0 d=0.0179066 t=5015
qu kuai lian 	區塊鏈	c=1 d=0.179964 t=5015
qu qi ta ye mian 	去其他頁面	c=2 d=1.14299 t=5015
qu qu 	去去	c=0 d=0.0666977 t=5015
qu shou ye 	去首頁	c=1 d=0.579842 t=5015
qu zhi 	取值	c=2 d=0.336572 t=5015
qu zuo 	去做	c=1 d=0.0578443 t=5015
quan 	全	c=0 d=0.00523397 t=5015
quan bu 	全部	c=0 d=0.0228305 t=5015
quan ju 	全局	c=2 d=0.395942 t=5015
quan ju kai qi lan jie qi 	全局開啓攔截器	c=1 d=0.0381969 t=5015
quan ju pei zhi 	全局配置	c=4 d=1.02193 t=5015
quan ju pei zhi xin xi 	全局配置信息	c=1 d=0.477114 t=5015
quan lu jing 	全路徑	c=5 d=0.12384 t=5015
quan mian 	全面	c=0 d=0.0499074 t=5015
quan mian ping shou ji 	全面屏手機	c=1 d=0.501576 t=5015
quan wen 	全文	c=0 d=0.0201525 t=5015
quan xian 	權限	c=5 d=0.563839 t=5015
quan xian dai ma 	權限代碼	c=1 d=0.141564 t=5015
quan xian fen pei cheng gong 	權限分配成功	c=1 d=0.128735 t=5015
quan xian fen pei shi bai 	權限分配失敗	c=1 d=0.12938 t=5015
quan xian guan li 	權限管理	c=3 d=0.346106 t=5015
quan xian xin xi 	權限信息	c=1 d=0.13332 t=5015
quan zi dong 	全自動	c=2 d=0.463745 t=5015
que bao 	缺包	c=1 d=0.0118551 t=5015
que dian 	缺點	c=4 d=0.571209 t=5015
que ding 	確定	c=0 d=0.013466 t=5015
que ding yao 	確定要	c=1 d=0.135335 t=5015
que ren 	確認	c=3 d=0.206882 t=5015
que ren mi ma 	確認密碼	c=3 d=0.753913 t=5015
ran hou 	然後	c=4 d=0.820778 t=5015
ran hou cha ru 	然後插入	c=1 d=0.241714 t=5015
ran hou jin xing yan zheng 	然後進行驗證	c=1 d=0.524663 t=5015
ran hou jiu 	然後就	c=0 d=0.0177284 t=5015
ran hou jiu ke yi shi yong la 	然後就可以食用啦	c=1 d=0.178173 t=5015
ran hou shan chu 	然後刪除	c=1 d=0.615697 t=5015
ren he 	任何	c=0 d=0.0182684 t=5015
ren he cao zuo 	任何操作	c=1 d=0.0295994 t=5015
ren ji jiao hu 	人機交互	c=1 d=0.0359725 t=5015
ren shi 	人事	c=3 d=1.51092 t=5015
ren shi bu 	人事部	c=2 d=0.0337391 t=5015
ren zai 	人在	c=1 d=0.0182243 t=5015
ren zhen 	認真	c=0 d=0.0149569 t=5015
ri 	日	c=1 d=0.57695 t=5015
ri zhi 	日誌	c=2 d=0.0657047 t=5015
ri zhi bao 	日誌包	c=1 d=0.66034 t=5015
ri zu 	日租	c=1 d=0.0218184 t=5015
rong qi 	容器	c=8 d=2.08341 t=5015
rong qi dui xiang 	容器對象	c=2 d=0.176515 t=5015
rong yi 	容易	c=1 d=0.0106202 t=5015
rong yu 	冗餘	c=1 d=0.606178 t=5015
ru 	如	c=0 d=0.00505395 t=5015
ru guo 	如果	c=4 d=0.206563 t=5015
ru guo cun zai 	如果存在	c=1 d=0.0277367 t=5015
ru guo mei you 	如果沒有	c=1 d=0.169483 t=5015
ru guo sheng lve 	如果省略	c=1 d=0.0769192 t=5015
ru guo shi 	如果是	c=1 d=0.0699482 t=5015
ru guo shu ju ku cun zai 	如果數據庫存在	c=1 d=0.224249 t=5015
ru guo yong hu yi deng lu 	如果用戶已登錄	c=1 d=0.0682212 t=5015
ru guo you 	如果有	c=1 d=0.167797 t=5015
ru he 	如何	c=1 d=0.826959 t=5015
ru he shan chu 	如何刪除	c=1 d=0.310367 t=5015
ru he she zhi 	如何設置	c=1 d=0.895834 t=5015
ru men 	入門	c=0 d=0.0226502 t=5015
ru sheng lve 	如省略	c=1 d=0.0507928 t=5015
ruan jian 	軟件	c=2 d=0.367948 t=5015
rui wen 	瑞雯	c=1 d=0.13068 t=5015
ruo 	弱	c=0 d=0.00845849 t=5015
ruo yin yong 	弱引用	c=1 d=0.0850088 t=5015
sa mo ye 	薩摩耶	c=1 d=0.236928 t=5015
san 	三	c=2 d=0.0891366 t=5015
san bai 	三百	c=0 d=0.0644036 t=5015
san bai ji 	三百集	c=1 d=0.647265 t=5015
san ceng 	三層	c=0 d=0.0353455 t=5015
san ceng jia gou 	三層架構	c=1 d=0.355226 t=5015
san ji 	三集	c=0 d=0.208104 t=5015
san jian ke 	三劍客	c=1 d=0.290835 t=5015
san shi 	三十	c=0 d=0.0755784 t=5015
san wei 	三位	c=0 d=0.0414783 t=5015
san xing 	三星	c=1 d=0.414783 t=5015
san yao su 	三要素	c=2 d=1.46704 t=5015
san ye 	三爺	c=3 d=2.94062 t=5015
sao miao 	掃描	c=1 d=0.383098 t=5015
sao miao zhu jie 	掃描註解	c=1 d=0.67032 t=5015
sen ma wei yi 	森馬衛衣	c=2 d=0.919109 t=5015
sha shen 	殺神	c=1 d=0.748264 t=5015
shan 	刪	c=3 d=0.999541 t=5015
shan chu 	刪除	c=13 d=1.30254 t=5015
shan chu shi bai 	刪除失敗	c=2 d=0.748264 t=5015
shan chu shu ju 	刪除數據	c=2 d=1.31884 t=5015
shan chu zhi 	刪除之	c=1 d=0.0366992 t=5015
shan diao 	刪掉	c=0 d=0.0055299 t=5015
shan xi 	山西	c=5 d=0.185027 t=5015
shan xi sheng 	山西省	c=0 d=0.00188734 t=5015
shan xi sheng guan yu che xian bing xian zheng gai fang an 	山西省關於撤縣並縣整改方案	c=1 d=0.018968 t=5015
shang 	上	c=4 d=0.89351 t=5015
shang chang 	商場	c=0 d=0.0440432 t=5015
shang chang jia ge 	商場價格	c=3 d=1.73097 t=5015
shang chuan 	上傳	c=2 d=1.08684 t=5015
shang chuan wen jian 	上傳文件	c=1 d=0.687289 t=5015
shang chuan wen jian nei rong 	上傳文件內容	c=1 d=0.729789 t=5015
shang chuan xiang mu bu zhou 	上傳項目步驟	c=1 d=0.117655 t=5015
shang chuan zuo ye 	上傳作業	c=2 d=0.3029 t=5015
shang dan 	上單	c=2 d=0.798516 t=5015
shang de 	上的	c=0 d=0.0217621 t=5015
shang hai 	上海	c=1 d=0.12938 t=5015
shang jia 	上架	c=1 d=0.68531 t=5015
shang pin 	商品	c=10 d=3.0633 t=5015
shang pin de tu pian 	商品的圖片	c=1 d=0.444858 t=5015
shang pin jia ge 	商品價格	c=2 d=0.598347 t=5015
shang pin ku cun 	商品庫存	c=1 d=0.494109 t=5015
shang pin lei bie 	商品類別	c=3 d=0.987909 t=5015
shang pin lei bie xian shi shi bai 	商品類別顯示失敗	c=1 d=0.369723 t=5015
shang pin miao shu 	商品描述	c=2 d=1.09788 t=5015
shang pin ming zi 	商品名字	c=3 d=1.08439 t=5015
shang pin shang jia 	商品上架	c=1 d=0.447088 t=5015
shang pin shu liang 	商品數量	c=1 d=0.384812 t=5015
shang pin tu pian 	商品圖片	c=3 d=0.634448 t=5015
shang pin zhan shi 	商品展示	c=1 d=0.579842 t=5015
shang shi 	上市	c=1 d=0.177284 t=5015
shang shou 	上手	c=0 d=0.00117371 t=5015
shang xia 	上下	c=1 d=0.557106 t=5015
shang xia wen 	上下文	c=1 d=0.559898 t=5015
shang xia wen jie dian 	上下文節點	c=1 d=0.0808629 t=5015
shang xian 	上線	c=0 d=0.0418952 t=5015
shang xian 	上限	c=0 d=0.00155297 t=5015
shang yi 	上衣	c=0 d=0.0392586 t=5015
she 	蛇	c=0 d=0.088692 t=5015
she ji 	設計	c=0 d=0.0286505 t=5015
she ji mo shi 	設計模式	c=2 d=0.514303 t=5015
she ji ping shen 	設計評審	c=1 d=0.287941 t=5015
she ji shu ju ku 	設計數據庫	c=1 d=0.112478 t=5015
she zhi 	設置	c=9 d=2.27459 t=5015
she zhi bian ma 	設置編碼	c=1 d=0.540641 t=5015
she zhi fang wen lu jing 	設置訪問路徑	c=1 d=0.0816756 t=5015
she zhi fu lei 	設置父類	c=1 d=0.449329 t=5015
she zhi guan xi 	設置關係	c=1 d=0.279431 t=5015
she zhi hui tiao han shu 	設置回調函數	c=1 d=0.458406 t=5015
she zhi le 	設置了	c=3 d=1.16119 t=5015
she zhi mei ye 	設置每頁	c=1 d=0.0200405 t=5015
she zhi shi fou fu gai 	設置是否覆蓋	c=1 d=0.83527 t=5015
she zhi wai jian 	設置外鍵	c=1 d=0.240508 t=5015
shen 	神	c=1 d=0.130029 t=5015
shen fen zheng 	身份證	c=1 d=0.00758051 t=5015
shen fen zheng dui ying yong hu 	身份證對應用戶	c=1 d=0.00657159 t=5015
shen fen zheng hao 	身份證號	c=1 d=0.00647375 t=5015
shen jia 	身價	c=2 d=0.49995 t=5015
shen me 	什麼	c=1 d=0.816994 t=5015
shen me fang fa 	什麼方法	c=1 d=0.798516 t=5015
shen me gong neng 	什麼功能	c=1 d=0.97531 t=5015
shen me kai 	什麼開	c=1 d=0.179066 t=5015
shen me shi hou 	什麼時候	c=0 d=0.0895834 t=5015
shen me shi hou bei shi li hua 	什麼時候被實例化	c=1 d=0.900325 t=5015
shen qing 	申請	c=0 d=0.0285076 t=5015
shen qing jia xin 	申請加薪	c=1 d=0.286505 t=5015
shen ru yan jiu 	深入研究	c=0 d=0.0194952 t=5015
shen zhen 	深圳	c=1 d=0.143704 t=5015
shen zhou 	神舟	c=0 d=0.0763379 t=5015
shen zhou zhan shen 	神舟戰神	c=1 d=0.767206 t=5015
sheng cheng 	生成	c=4 d=2.05252 t=5015
sheng cheng ce lve 	生成策略	c=1 d=0.0608101 t=5015
sheng cheng dai li dui xiang 	生成代理對象	c=2 d=0.62397 t=5015
sheng cheng dai li dui xiang fang fa 	生成代理對象方法	c=1 d=0.701173 t=5015
sheng cheng yan zheng ma 	生成驗證碼	c=1 d=0.0513033 t=5015
sheng ji 	升級	c=3 d=0.0481574 t=5015
sheng ji ban 	升級版	c=2 d=0.189567 t=5015
sheng lve 	省略	c=1 d=0.0909036 t=5015
sheng ming 	聲明	c=3 d=1.90701 t=5015
sheng ming shi shi wu kong zhi 	聲明式事物控制	c=1 d=0.00806679 t=5015
sheng ming shi wu guan li 	聲明事務管理	c=1 d=0.882497 t=5015
sheng nei 	省內	c=1 d=0.0176857 t=5015
sheng ren 	勝任	c=0 d=0.0191092 t=5015
sheng ri 	生日	c=3 d=0.70323 t=5015
sheng xu 	聖墟	c=2 d=1.46323 t=5015
sheng yuan 	生源	c=0 d=0.056307 t=5015
sheng yuan di 	生源第	c=1 d=0.282239 t=5015
sheng yuan di dai kuan 	生源地貸款	c=4 d=1.20517 t=5015
